55.8971691,27.94858455, ,6599.460534293639,3299.7302671468196, ,2,34.2873133,17.14365665, ,6599.10844737207,3299.554223686035, ,2,26.6018495,13.30092475, ,6595.84229831178,3297.92114915589, ,2,85.3607143,42.68035715, ,6601.98820807931,3300.994104039655, ,2,26.5096347,13.25481735, ,6602.80110789474,3301.40055394737, ,2,
95.9994145,47.99970725, ,13405.973804736419,6702.9869023682095, ,2,67.0924028,33.5462014, ,13413.065586677349,6706.532793338674, ,2,50.5604463,25.28022315, ,13402.673904566891,6701.3369522834455, ,2,152.6063239,76.30316195, ,13392.37784115264,6696.18892057632, ,2,43.5549656,21.7774828, ,13399.275667139042,6699.637833569521, ,2,
105.7055046,52.8527523, ,13179.098250827508,6589.549125413754, ,2,73.9105029,36.95525145, ,13173.679500571974,6586.839750285987, ,2,54.0850888,27.0425444, ,13163.19598521738,6581.59799260869, ,2,155.29930860000002,77.64965430000001, ,13175.348049634147,6587.674024817074, ,2,43.875992,21.937996, ,13170.671019442949,6585.335509721474, ,2,
91.12816330000001,45.564081650000006, ,12678.705070164451,6339.352535082226, ,2,67.2880086,33.6440043, ,12675.80463151031,6337.902315755155, ,2,50.429424999999995,25.214712499999997, ,12668.11748801073,6334.058744005365, ,2,152.04227509999998,76.02113754999999, ,12670.36022374117,6335.180111870585, ,2,44.031225500000005,22.015612750000003, ,12671.063281194809,6335.5316405974045, ,2,
88.3139097,44.15695485, ,11514.09442146591,5757.047210732955, ,2,63.3769492,31.6884746, ,11454.299154295082,5727.149577147541, ,2,51.209397,25.6046985, ,11453.231103131102,5726.615551565551, ,2,140.3940241,70.19701205, ,11497.26180542785,5748.630902713925, ,2,39.3366551,19.66832755, ,11495.459567286249,5747.729783643124, ,2,
97.553502,48.776751, ,13213.643065952236,6606.821532976118, ,2,70.1517702,35.0758851, ,13202.503127964246,6601.251563982123, ,2,58.213903200000004,29.106951600000002, ,13207.784240313524,6603.892120156762, ,2,154.0493631,77.02468155, ,13205.387611672713,6602.693805836357, ,2,44.2940223,22.14701115, ,13206.62726237169,6603.313631185845, ,2,
101.742666,50.871333, ,13378.38544094686,6689.19272047343, ,2,75.6217164,37.8108582, ,13374.66205461243,6687.331027306215, ,2,58.8707621,29.43538105, ,13372.95318554107,6686.476592770535, ,2,158.0169481,79.00847405, ,13391.27711083913,6695.638555419565, ,2,45.103834000000006,22.551917000000003, ,13374.036878801511,6687.018439400756, ,2,
99.0795637,49.53978185, ,13453.067307957757,6726.533653978879, ,2,72.0755469,36.03777345, ,13440.539411563277,6720.269705781639, ,2,51.2223122,25.6111561, ,13446.405458281037,6723.202729140518, ,2,155.8906606,77.9453303, ,13445.1629112917,6722.58145564585, ,2,60.029342099999994,30.014671049999997, ,13449.992723292049,6724.9963616460245, ,2,
106.15553940000001,53.077769700000005, ,13386.17830006227,6693.089150031135, ,2,74.2500014,37.1250007, ,13368.41624528944,6684.20812264472, ,2,60.8488433,30.42442165, ,13366.76195867758,6683.38097933879, ,2,158.1410036,79.0705018, ,13383.89839790234,6691.94919895117, ,2,61.9967611,30.99838055, ,13369.76594779739,6684.882973898695, ,2,
105.19629400000001,52.598147000000004, ,13268.978325781645,6634.489162890823, ,2,74.167447,37.0837235, ,13277.344296524358,6638.672148262179, ,2,61.651099900000006,30.825549950000003, ,13267.176835985445,6633.5884179927225, ,2,157.39964980000002,78.69982490000001, ,13272.239271562952,6636.119635781476, ,2,44.2124623,22.10623115, ,13269.764269851898,6634.882134925949, ,2,
105.0892666,52.5446333, ,13399.696575606631,6699.8482878033155, ,2,77.0479336,38.5239668, ,13401.96170910031,6700.980854550155, ,2,62.0596077,31.02980385, ,13398.90125018989,6699.450625094945, ,2,157.021924,78.510962, ,13396.212401856581,6698.1062009282905, ,2,44.2525593,22.12627965, ,13404.26397816553,6702.131989082765, ,2,
88.269903,44.1349515, ,12192.45599140794,6096.22799570397, ,2,63.7500285,31.87501425, ,12201.32163357913,6100.660816789565, ,2,47.1676668,23.5838334, ,12184.97698672538,6092.48849336269, ,2,145.9012727,72.95063635, ,12195.29130069408,6097.64565034704, ,2,52.952662200000006,26.476331100000003, ,12188.31344169062,6094.15672084531, ,2,
86.55359250000001,43.276796250000004, ,12062.2902765148,6031.1451382574, ,2,62.164180699999996,31.082090349999998, ,12065.95306512514,6032.97653256257, ,2,53.2396579,26.61982895, ,12061.06658605611,6030.533293028055, ,2,142.7738505,71.38692525, ,12072.0487426418,6036.0243713209, ,2,39.743033,19.8715165, ,12069.31594805546,6034.65797402773, ,2,
27.964557,13.9822785, ,3406.77232541956,1703.38616270978, ,1,15.3094797,7.65473985, ,3408.36987223514,1704.18493611757, ,1,13.961390399999999,6.9806951999999995, ,3401.74768523397,1700.873842616985, ,1,44.6647255,22.33236275, ,3411.9694255797103,1705.9847127898552, ,1,15.0914516,7.5457258, ,3406.15673049641,1703.078365248205, ,1,
32.0146798,32.0146798, ,11695.0114412111,11695.0114412111, ,4,28.2266383,28.2266383, ,2343.08250742051,2343.08250742051, ,1,25.3864141,25.3864141, ,11538.5798851646,11538.5798851646, ,4,27.1520485,27.1520485, ,11524.6574180871,11524.6574180871, ,4,26.9490193,26.9490193, ,11586.9869790764,11586.9869790764, ,4,
30.1735713,7.543392825, ,3382.6135287744787,845.6533821936197, ,1,10.0814699,10.0814699, ,3315.0963234586484,3315.0963234586484, ,1,12.108429099999999,3.0271072749999997, ,3419.468755417662,854.8671888544155, ,1,41.3450291,10.336257275, ,3466.2364671772266,866.5591167943066, ,1,13.9997966,3.49994915, ,3424.72040033168,856.18010008292, ,1,
0.9953631,0.9953631, ,12.34072818826508,12.34072818826508, ,1,0.9837715,0.9837715, ,12.33938779976546,12.33938779976546, ,1,1.0198428,1.0198428, ,10.1007416203491,10.1007416203491, ,1,0.9900387,0.9900387, ,12.351984402234319,12.351984402234319, ,1,1.0185133,1.0185133, ,12.33692965740304,12.33692965740304, ,1,
1.1070293,1.1070293, ,13.043744932593077,13.043744932593077, ,1,1.0320338,1.0320338, ,13.03041785657131,13.03041785657131, ,1,0.9819121,0.9819121, ,11.320519738166217,11.320519738166217, ,1,1.0331652,1.0331652, ,13.065076437022695,13.065076437022695, ,1,1.0332137,1.0332137, ,13.056012381511097,13.056012381511097, ,1,
1.0073105,1.0073105, ,11.30358425848717,11.30358425848717, ,1,1.0222367,1.0222367, ,12.418501898416899,12.418501898416899, ,1,0.9952815,0.9952815, ,9.3574616846305,9.3574616846305, ,1,1.0153459,1.0153459, ,11.441599520785479,11.441599520785479, ,1,0.9804805,0.9804805, ,12.460202294254248,12.460202294254248, ,1,
1.0403128,1.0403128, ,12.25145046397782,12.25145046397782, ,1,1.0593008,1.0593008, ,12.25242179723838,12.25242179723838, ,1,1.0243245,1.0243245, ,10.3445499283975,10.3445499283975, ,1,1.0033619,1.0033619, ,12.23828051873982,12.23828051873982, ,1,1.0189579,1.0189579, ,12.241165836403368,12.241165836403368, ,1,
1.0574847,1.0574847, ,12.70458504641019,12.70458504641019, ,1,1.0627673,1.0627673, ,12.70111881912073,12.70111881912073, ,1,1.0502743,1.0502743, ,11.54887459847609,11.54887459847609, ,1,1.0407968,1.0407968, ,12.702276579168831,12.702276579168831, ,1,1.0587027,1.0587027, ,12.70525292643129,12.70525292643129, ,1,
1.0187505,1.0187505, ,12.8963759109377,12.8963759109377, ,1,1.0055626,1.0055626, ,12.89476998271535,12.89476998271535, ,1,1.0145876,1.0145876, ,12.9064758424542,12.9064758424542, ,1,1.0437718,1.0437718, ,12.9059917090204,12.9059917090204, ,1,1.0080746,1.0080746, ,12.8996676216342,12.8996676216342, ,1,
1.0040224,1.0040224, ,13.058911734989891,13.058911734989891, ,1,1.0538744,1.0538744, ,13.058640404966809,13.058640404966809, ,1,1.0456259,1.0456259, ,11.05117865637293,11.05117865637293, ,1,1.0361723,1.0361723, ,13.06007596205226,13.06007596205226, ,1,1.0246542,1.0246542, ,13.060658801514691,13.060658801514691, ,1,
2.0640602,2.0640602, ,12.67499321146881,12.67499321146881, ,1,1.0368802,1.0368802, ,12.68980438150637,12.68980438150637, ,1,1.0160947,1.0160947, ,10.50048925800754,10.50048925800754, ,1,1.0019987,1.0019987, ,12.593580779288299,12.593580779288299, ,1,1.0036289,1.0036289, ,12.616339326482091,12.616339326482091, ,1,
1.031172,1.031172, ,10.85541616566399,10.85541616566399, ,1,1.0690636,1.0690636, ,10.85572209974445,10.85572209974445, ,1,1.0597781,1.0597781, ,9.74661302895124,9.74661302895124, ,1,1.0160782,1.0160782, ,10.825041815387479,10.825041815387479, ,1,0,0, ,10.837160708431231,10.837160708431231, ,1,
2.0529087,2.0529087, ,10.9305178708673,10.9305178708673, ,1,1.0632288,1.0632288, ,10.9199672876477,10.9199672876477, ,1,1.015904,1.015904, ,9.42106630934429,9.42106630934429, ,1,0.9983896,0.9983896, ,10.5978942770428,10.5978942770428, ,1,1.0073849,1.0073849, ,10.6057579949414,10.6057579949414, ,1,
1.0426249,1.0426249, ,13.05800109883651,13.05800109883651, ,1,1.0195196,1.0195196, ,13.06522871921078,13.06522871921078, ,1,1.0398544,1.0398544, ,11.76673113325146,11.76673113325146, ,1,1.013369,1.013369, ,14.28558843466007,14.28558843466007, ,1,1.023017,1.023017, ,14.29750082696455,14.29750082696455, ,1,
2.0729771,2.0729771, ,11.0916534689388,11.0916534689388, ,1,1.0273793,1.0273793, ,11.0910822324751,11.0910822324751, ,1,1.0152006,1.0152006, ,9.388975102567079,9.388975102567079, ,1,1.0172097,1.0172097, ,11.578692663715,11.578692663715, ,1,0.9914717,0.9914717, ,11.0840360761002,11.0840360761002, ,1,
1.022539,1.022539, ,12.44260566045134,12.44260566045134, ,1,1.0405359,1.0405359, ,12.43910101065682,12.43910101065682, ,1,1.0138218,1.0138218, ,9.891575830087564,9.891575830087564, ,1,1.0088263,1.0088263, ,12.46663600683061,12.46663600683061, ,1,0.9954273,0.9954273, ,12.47070427307209,12.47070427307209, ,1,
1.0245161,1.0245161, ,12.15302687846944,12.15302687846944, ,1,1.021179,1.021179, ,12.14633883659145,12.14633883659145, ,1,1.0371818,1.0371818, ,10.459579953458311,10.459579953458311, ,1,0.9942663,0.9942663, ,12.74602338589746,12.74602338589746, ,1,0.9930284,0.9930284, ,12.19225705957599,12.19225705957599, ,1,
